TF_name,TF_family,TAM111,TAM112,diff,abs_diff
TraesCS1A02G263700,NAC,1,0,1,1
TraesCS1A02G266300,NAC,1,0,1,1
TraesCS1B02G277300,NAC,1,0,1,1
TraesCS1D02G263800,NAC,1,0,1,1
TraesCS1D02G266500,NAC,1,0,1,1
TraesCS2A02G382400,NAC,1,0,1,1
TraesCS2B02G355600,NAC,1,0,1,1
TraesCS2D02G100700,NAC,1,0,1,1
TraesCS2D02G324700,NAC,1,0,1,1
TraesCS2D02G567000,NAC,1,0,1,1
TraesCS3B02G273600,NAC,1,0,1,1
TraesCS3D02G245500,NAC,1,0,1,1
TraesCS4A02G420900,NAC,1,0,1,1
TraesCS4D02G176000,NAC,1,0,1,1
TraesCS5A02G468300,NAC,1,0,1,1
TraesCS6A02G378600,NAC,1,0,1,1
TraesCS6B02G416500,NAC,1,0,1,1
TraesCS6D02G362800,NAC,1,0,1,1
TraesCS7A02G208200,NAC,1,0,1,1
TraesCS7B02G115400,NAC,1,0,1,1
TraesCS7B02G364600,NAC,1,0,1,1
TraesCS7D02G210600,NAC,1,0,1,1
TraesCSU02G137200,NAC,1,0,1,1
TraesCS1A02G192800,PLATZ,1,0,1,1
TraesCS1B02G207700,PLATZ,1,0,1,1
TraesCS1D02G196400,PLATZ,1,0,1,1
TraesCS7D02G279600,PLATZ,1,0,1,1
TraesCS4A02G200200,Pseudo ARR-B,1,0,1,1
TraesCS4D02G112800,Pseudo ARR-B,1,0,1,1
TraesCS5A02G349500,RWP-RK,1,0,1,1
TraesCS2B02G309100,S1Fa-like,1,0,1,1
TraesCS2D02G290500,S1Fa-like,1,0,1,1
TraesCS1A02G255300,SBP,1,0,1,1
TraesCS3B02G468400,SBP,1,0,1,1
TraesCS3D02G425800,SBP,1,0,1,1
TraesCS4A02G359500,SBP,1,0,1,1
TraesCS6B02G183400,SBP,1,0,1,1
TraesCS7A02G249100,SBP,1,0,1,1
TraesCS3D02G408000,TAZ,1,0,1,1
TraesCS7A02G414500,TAZ,1,0,1,1
TraesCS4A02G140800,TUB,1,0,1,1
TraesCS4B02G166400,TUB,1,0,1,1
TraesCS6D02G121500,Whirly,1,0,1,1
TraesCS1A02G298600,WRKY,1,0,1,1
TraesCS1D02G418000,WRKY,1,0,1,1
TraesCS2A02G330500,WRKY,1,0,1,1
TraesCS2B02G209200,WRKY,1,0,1,1
TraesCS3A02G116200,WRKY,1,0,1,1
TraesCS3A02G167200,WRKY,1,0,1,1
TraesCS3A02G229300,WRKY,1,0,1,1
TraesCS3A02G289700,WRKY,1,0,1,1
TraesCS3A02G343900,WRKY,1,0,1,1
TraesCS3B02G199000,WRKY,1,0,1,1
TraesCS3B02G324400,WRKY,1,0,1,1
TraesCS3B02G595800,WRKY,1,0,1,1
TraesCS3D02G354700,WRKY,1,0,1,1
TraesCS3D02G532800,WRKY,1,0,1,1
TraesCS4A02G162500,WRKY,1,0,1,1
TraesCS5A02G059100,WRKY,1,0,1,1
TraesCS5A02G104900,WRKY,1,0,1,1
TraesCS5A02G156700,WRKY,1,0,1,1
TraesCS5A02G185600,WRKY,1,0,1,1
TraesCS5A02G381000,WRKY,1,0,1,1
TraesCS5B02G183800,WRKY,1,0,1,1
TraesCS5D02G162100,WRKY,1,0,1,1
TraesCS7A02G343000,WRKY,1,0,1,1
TraesCS7D02G336400,WRKY,1,0,1,1
TraesCS3A02G538000,Zinc finger, MIZ type,1,0,1,1
TraesCS3D02G543400,Zinc finger, MIZ type,1,0,1,1
TraesCS1B02G256000,AP2/EREBP,78,76,2,2
TraesCS5D02G283200,NAC,22,20,2,2
TraesCS6D02G309600,AP2/EREBP,17,15,2,2
TraesCS5B02G275200,NAC,15,13,2,2
TraesCS4B02G374400,C2C2_GATA,13,11,2,2
TraesCS5B02G243800,HD_PLINC,10,8,2,2
TraesCS7D02G078800,HD-Zip_I_II,8,6,2,2
TraesCS6B02G392600,MADS_I,8,6,2,2
TraesCS1D02G225000,AP2/EREBP,7,5,2,2
TraesCS7A02G250900,AP2/EREBP,7,5,2,2
TraesCS7D02G469200,AP2/EREBP,7,5,2,2
TraesCS7A02G270100,HSF,7,5,2,2
TraesCS3A02G405100,ABI3/VP1,6,4,2,2
TraesCS2A02G461700,bHLH,6,4,2,2
TraesCS3B02G439600,NAC,6,4,2,2
TraesCS2A02G417100,AP2/EREBP,5,3,2,2
TraesCS2D02G506500,AP2/EREBP,5,3,2,2
TraesCS5B02G330300,HD-Zip_IV,5,3,2,2
TraesCS6B02G175100,WRKY,5,3,2,2
TraesCS3A02G313100,AP2/EREBP,4,2,2,2
TraesCS5A02G420200,bHLH,4,2,2,2
TraesCS6D02G315300,CCAAT_HAP2,4,2,2,2
TraesCS3A02G405200,HSF,4,2,2,2
TraesCS7B02G299400,MADS_I,4,2,2,2
TraesCS4A02G172200,MYB-related,4,2,2,2
TraesCS3A02G078400,NAC,4,2,2,2
TraesCS5A02G438600,ABI3/VP1,3,1,2,2
TraesCS5B02G514600,ABI3/VP1,3,1,2,2
TraesCS6D02G225700,AP2/EREBP,3,1,2,2
TraesCS7A02G495800,AP2/EREBP,3,1,2,2
TraesCS2D02G548900,ARF,3,1,2,2
TraesCS1A02G260000,AS2/LOB,3,1,2,2
TraesCS4D02G078800,AS2/LOB,3,1,2,2
TraesCS3D02G185500,C2C2_Dof,3,1,2,2
TraesCS1B02G126600,C2C2_GATA,3,1,2,2
TraesCS7B02G310300,GARP_G2-like,3,1,2,2
TraesCS6A02G269600,GRF,3,1,2,2
TraesCS3B02G260800,HD-Zip_I_II,3,1,2,2
TraesCS5A02G199300,HD-Zip_I_II,3,1,2,2
TraesCS6B02G321100,HD-Zip_I_II,3,1,2,2
TraesCS2B02G232000,HSF,3,1,2,2
TraesCS5B02G315600,HSF,3,1,2,2
TraesCS5D02G393200,HSF,3,1,2,2
TraesCS4B02G351500,MADS_I,3,1,2,2
TraesCS1A02G042700,MYB-related,3,1,2,2
TraesCS2A02G456600,MYB-related,3,1,2,2
TraesCS2D02G437600,MYB-related,3,1,2,2
TraesCS3B02G039100,MYB-related,3,1,2,2
TraesCS5B02G086900,MYB-related,3,1,2,2
TraesCS7D02G272400,MYB-related,3,1,2,2
TraesCS7D02G300000,MYB-related,3,1,2,2
TraesCS2B02G355500,NAC,3,1,2,2
TraesCS2D02G334300,NAC,3,1,2,2
TraesCS2D02G378800,NAC,3,1,2,2
TraesCS4B02G329100,NAC,3,1,2,2
TraesCS7A02G464800,NAC,3,1,2,2
TraesCS1D02G241300,SRS,3,1,2,2
TraesCS7B02G306300,SRS,3,1,2,2
TraesCS2B02G289000,WRKY,3,1,2,2
TraesCS2A02G270200,WRKY,3,1,2,2
TraesCS2B02G454300,WRKY,3,1,2,2
TraesCS3A02G157500,ABI3/VP1,2,0,2,2
TraesCS3B02G184200,ABI3/VP1,2,0,2,2
TraesCS4A02G241500,ABI3/VP1,2,0,2,2
TraesCS4B02G094000,ABI3/VP1,2,0,2,2
TraesCS4B02G251500,ABI3/VP1,2,0,2,2
TraesCS4B02G348500,ABI3/VP1,2,0,2,2
TraesCS4D02G071900,ABI3/VP1,2,0,2,2
TraesCS4D02G098100,ABI3/VP1,2,0,2,2
TraesCS5A02G127100,ABI3/VP1,2,0,2,2
TraesCS5B02G073800,ABI3/VP1,2,0,2,2
TraesCS5B02G510500,ABI3/VP1,2,0,2,2
TraesCS5D02G372900,ABI3/VP1,2,0,2,2
TraesCS6D02G384000,ABI3/VP1,2,0,2,2
TraesCS1A02G242800,AP2/EREBP,2,0,2,2
TraesCS1D02G230900,AP2/EREBP,2,0,2,2
TraesCS2B02G448100,AP2/EREBP,2,0,2,2
TraesCS2B02G572500,AP2/EREBP,2,0,2,2
TraesCS3A02G379900,AP2/EREBP,2,0,2,2
TraesCS3B02G368400,AP2/EREBP,2,0,2,2
TraesCS5B02G220400,AP2/EREBP,2,0,2,2
TraesCS7A02G128800,AP2/EREBP,2,0,2,2
TraesCS7A02G180900,AP2/EREBP,2,0,2,2
TraesCS2B02G519200,ARF,2,0,2,2
TraesCS3D02G166700,ARF,2,0,2,2
TraesCS6A02G113000,ARF,2,0,2,2
TraesCS7A02G475700,ARF,2,0,2,2
TraesCS7B02G316600,ARF,2,0,2,2
TraesCS6B02G308000,ARID,2,0,2,2
TraesCS3A02G402300,AS2/LOB,2,0,2,2
TraesCS3B02G284800,bHLH,2,0,2,2
TraesCS6B02G391100,bHLH,2,0,2,2
TraesCS3B02G470700,bHLH_TCP,2,0,2,2
TraesCS4D02G090500,bHLH_TCP,2,0,2,2
TraesCS7B02G091900,bHLH_TCP,2,0,2,2
TraesCS6D02G236700,C2C2_Dof,2,0,2,2
TraesCS6D02G254200,C2C2_Dof,2,0,2,2
TraesCS7A02G213400,C2C2_Dof,2,0,2,2
TraesCS3A02G274900,C2C2_GATA,2,0,2,2
TraesCS3B02G308500,C2C2_GATA,2,0,2,2
TraesCS5B02G508800,C2C2_GATA,2,0,2,2
TraesCS1A02G176300,C2C2_YABBY,2,0,2,2
TraesCS1A02G445600,C3H,2,0,2,2
TraesCS1B02G297900,CCAAT_Dr1,2,0,2,2
TraesCS3B02G204600,FHA,2,0,2,2
TraesCS4A02G482000,GRAS,2,0,2,2
TraesCS5D02G139500,GRAS,2,0,2,2
TraesCS7A02G014200,GRAS,2,0,2,2
TraesCS7D02G174300,GRAS,2,0,2,2
TraesCS6B02G267500,GRF,2,0,2,2
TraesCS5D02G052300,HD,2,0,2,2
TraesCS4D02G236600,HD-Zip_I_II,2,0,2,2
TraesCS5B02G317400,HD-Zip_I_II,2,0,2,2
TraesCS2A02G401200,HD-Zip_IV,2,0,2,2
TraesCS3A02G305300,HD-Zip_IV,2,0,2,2
TraesCS2D02G151200,HSF,2,0,2,2
TraesCS3D02G280600,HSF,2,0,2,2
TraesCS6A02G017400,MADS_I,2,0,2,2
TraesCS4D02G341700,MADS_II,2,0,2,2
TraesCS5A02G391800,MADS_II,2,0,2,2
TraesCS7A02G122100,MADS_II,2,0,2,2
TraesCS7D02G120500,MADS_II,2,0,2,2
TraesCS1A02G251800,mTERF,2,0,2,2
TraesCS1D02G323800,mTERF,2,0,2,2
TraesCS2B02G122000,mTERF,2,0,2,2
TraesCS3B02G538400,mTERF,2,0,2,2
TraesCS6D02G020600,mTERF,2,0,2,2
TraesCS6D02G023900,mTERF,2,0,2,2
TraesCS7A02G182700,mTERF,2,0,2,2
TraesCS7A02G183200,mTERF,2,0,2,2
TraesCS7D02G184200,mTERF,2,0,2,2
TraesCS1A02G096800,MYB-related,2,0,2,2
TraesCS2A02G158900,MYB-related,2,0,2,2
TraesCS2B02G381800,MYB-related,2,0,2,2
TraesCS3A02G187800,MYB-related,2,0,2,2
TraesCS3A02G307700,MYB-related,2,0,2,2
TraesCS3B02G217100,MYB-related,2,0,2,2
TraesCS3B02G280700,MYB-related,2,0,2,2
TraesCS3D02G191400,MYB-related,2,0,2,2
TraesCS6D02G219300,MYB-related,2,0,2,2
TraesCS2A02G101200,NAC,2,0,2,2
TraesCS2A02G338300,NAC,2,0,2,2
TraesCS2B02G118400,NAC,2,0,2,2
TraesCS2B02G343600,NAC,2,0,2,2
TraesCS2B02G353900,NAC,2,0,2,2
TraesCS4A02G130600,NAC,2,0,2,2
TraesCS5A02G500400,NAC,2,0,2,2
TraesCS6A02G378500,NAC,2,0,2,2
TraesCS7B02G160900,NAC,2,0,2,2
TraesCS7B02G270300,NAC,2,0,2,2
TraesCS1D02G069600,PLATZ,2,0,2,2
TraesCS7B02G180100,PLATZ,2,0,2,2
TraesCS3A02G432500,SBP,2,0,2,2
TraesCS7A02G422900,tify,2,0,2,2
TraesCS6D02G138700,TUB,2,0,2,2
TraesCS1A02G197400,WRKY,2,0,2,2
TraesCS1B02G308200,WRKY,2,0,2,2
TraesCS1B02G440500,WRKY,2,0,2,2
TraesCS2A02G489500,WRKY,2,0,2,2
TraesCS4B02G121500,WRKY,2,0,2,2
TraesCS5D02G390800,WRKY,2,0,2,2
TraesCS2D02G232800,SBP,16,13,3,3
TraesCS3B02G286500,MYB-related,10,7,3,3
TraesCS6D02G315200,bHLH,8,5,3,3
TraesCS7A02G214600,CCAAT_Dr1,8,5,3,3
TraesCS7D02G390300,PLATZ,8,5,3,3
TraesCS7D02G367700,HSF,7,4,3,3
TraesCS4A02G211100,MYB-related,7,4,3,3
TraesCS6B02G334900,bHLH_TCP,6,3,3,3
TraesCS4D02G325800,NAC,6,3,3,3
TraesCS1A02G414300,C3H,5,2,3,3
TraesCS7A02G167900,HD-Zip_IV,5,2,3,3
TraesCS3D02G257800,MYB-related,5,2,3,3
TraesCS4D02G127300,NAC,5,2,3,3
TraesCS7A02G399500,ABI3/VP1,4,1,3,3
TraesCS1A02G223400,AP2/EREBP,4,1,3,3
TraesCS2A02G542700,AP2/EREBP,4,1,3,3
TraesCS2B02G531100,AP2/EREBP,4,1,3,3
TraesCS2D02G412200,AP2/EREBP,4,1,3,3
TraesCS5D02G320800,AP2/EREBP,4,1,3,3
TraesCS7B02G401400,AP2/EREBP,4,1,3,3
TraesCS2A02G547800,ARF,4,1,3,3
TraesCS2D02G491200,ARF,4,1,3,3
TraesCS3D02G245400,ARF,4,1,3,3
TraesCS5A02G038300,ARF,4,1,3,3
TraesCS3A02G346300,AS2/LOB,4,1,3,3
TraesCS3B02G378100,AS2/LOB,4,1,3,3
TraesCS3D02G340000,AS2/LOB,4,1,3,3
TraesCS3D02G397200,AS2/LOB,4,1,3,3
TraesCS7A02G354800,BES1,4,1,3,3
TraesCS4D02G342000,bHLH,4,1,3,3
TraesCS6A02G114100,bHLH,4,1,3,3
TraesCS7A02G206200,C2C2_CO-like,4,1,3,3
TraesCS3B02G210300,C2C2_Dof,4,1,3,3
TraesCS1A02G221600,C2C2_GATA,4,1,3,3
TraesCS1D02G162600,C2C2_YABBY,4,1,3,3
TraesCS5D02G411800,GARP_G2-like,4,1,3,3
TraesCS2B02G458400,GRF,4,1,3,3
TraesCS6D02G272000,HD-Zip_I_II,4,1,3,3
TraesCS7B02G168300,HSF,4,1,3,3
TraesCS2D02G211400,HSF,4,1,3,3
TraesCS5B02G396700,MADS_II,4,1,3,3
TraesCS6A02G304800,mTERF,4,1,3,3
TraesCS1B02G374300,MYB-related,4,1,3,3
TraesCS2A02G101100,NAC,4,1,3,3
TraesCS2B02G355400,NAC,4,1,3,3
TraesCS3D02G505000,PLATZ,4,1,3,3
TraesCS7A02G394800,PLATZ,4,1,3,3
TraesCS7B02G296800,PLATZ,4,1,3,3
TraesCS5B02G286000,SBP,4,1,3,3
TraesCS4B02G065300,tify,4,1,3,3
TraesCS3A02G285800,ABI3/VP1,3,0,3,3
TraesCS7A02G179800,ABI3/VP1,3,0,3,3
TraesCS1A02G372300,AP2/EREBP,3,0,3,3
TraesCS1D02G378400,AP2/EREBP,3,0,3,3
TraesCS1D02G418900,AP2/EREBP,3,0,3,3
TraesCS3A02G291400,AP2/EREBP,3,0,3,3
TraesCS3B02G412500,AP2/EREBP,3,0,3,3
TraesCS5B02G516200,bHLH_TCP,3,0,3,3
TraesCS4B02G245900,C2C2_YABBY,3,0,3,3
TraesCS2D02G295300,E2F/DP,3,0,3,3
TraesCS1B02G232700,HD-Zip_I_II,3,0,3,3
TraesCS7A02G355300,HSF,3,0,3,3
TraesCS1B02G122500,MYB-related,3,0,3,3
TraesCS1D02G106600,MYB-related,3,0,3,3
TraesCS2A02G370400,MYB-related,3,0,3,3
TraesCS3B02G515900,MYB-related,3,0,3,3
TraesCS6A02G236900,MYB-related,3,0,3,3
TraesCS5A02G049100,NAC,3,0,3,3
TraesCS5B02G141900,NAC,3,0,3,3
TraesCS5D02G355900,RWP-RK,3,0,3,3
TraesCS2A02G292700,S1Fa-like,3,0,3,3
TraesCS7A02G406300,SRS,3,0,3,3
TraesCS7B02G314400,TAZ,3,0,3,3
TraesCS1D02G418500,WRKY,3,0,3,3
TraesCS2D02G489700,WRKY,3,0,3,3
TraesCS7B02G240000,WRKY,3,0,3,3
TraesCS1A02G244800,AP2/EREBP,73,69,4,4
TraesCS7A02G377400,AP2/EREBP,24,20,4,4
TraesCS5B02G028500,CCAAT_HAP2,11,7,4,4
TraesCS2A02G102000,NAC,11,7,4,4
TraesCS4B02G290400,CCAAT_HAP2,10,6,4,4
TraesCS5D02G037800,CCAAT_HAP2,10,6,4,4
TraesCS6B02G158900,AP2/EREBP,7,3,4,4
TraesCS7A02G411100,GARP_G2-like,7,3,4,4
TraesCS6A02G338000,BES1,6,2,4,4
TraesCS2B02G198700,CCAAT_HAP2,6,2,4,4
TraesCS6D02G245300,GRF,6,2,4,4
TraesCS2A02G422400,MADS_II,6,2,4,4
TraesCS2B02G583800,MYB-related,6,2,4,4
TraesCS5D02G294400,SBP,6,2,4,4
TraesCS2D02G543900,AP2/EREBP,5,1,4,4
TraesCS5A02G221600,AP2/EREBP,5,1,4,4
TraesCS6B02G274500,AP2/EREBP,5,1,4,4
TraesCS5B02G039800,ARF,5,1,4,4
TraesCS4D02G014600,AS2/LOB,5,1,4,4
TraesCS4D02G245300,C2C2_YABBY,5,1,4,4
TraesCS7B02G377500,CCAAT_HAP5,5,1,4,4
TraesCS3D02G361600,MYB-related,5,1,4,4
TraesCS6B02G324600,MYB-related,5,1,4,4
TraesCS3D02G078900,NAC,5,1,4,4
TraesCS6B02G416300,NAC,5,1,4,4
TraesCS7B02G169200,SRS,5,1,4,4
TraesCS2B02G127800,AP2/EREBP,4,0,4,4
TraesCS5A02G310500,AP2/EREBP,4,0,4,4
TraesCS1B02G346300,bHLH_TCP,4,0,4,4
TraesCS5A02G401600,GARP_G2-like,4,0,4,4
TraesCS5A02G043400,HD,4,0,4,4
TraesCS2B02G355300,NAC,4,0,4,4
TraesCS7D02G365200,NAC,4,0,4,4
TraesCS7D02G400000,SRS,4,0,4,4
TraesCS2D02G122900,TUB,4,0,4,4
TraesCS7D02G345700,WRKY,4,0,4,4
TraesCS6A02G072000,HD,17,12,5,5
TraesCS5D02G161000,C2C2_Dof,16,11,5,5
TraesCS6A02G330500,AP2/EREBP,14,9,5,5
TraesCS6A02G335500,bHLH,10,5,5,5
TraesCS2A02G172500,CCAAT_HAP2,9,4,5,5
TraesCS7B02G315800,MYB-related,9,4,5,5
TraesCS5A02G286700,SBP,9,4,5,5
TraesCS5A02G298100,ABI3/VP1,8,3,5,5
TraesCS4B02G354400,AP2/EREBP,7,2,5,5
TraesCS6D02G285600,bHLH_TCP,7,2,5,5
TraesCS3B02G560600,PLATZ,7,2,5,5
TraesCS5B02G225700,HD_PLINC,6,1,5,5
TraesCS4A02G405800,HD-Zip_I_II,6,1,5,5
TraesCS1A02G348600,WRKY,6,1,5,5
TraesCS1A02G411100,AP2/EREBP,5,0,5,5
TraesCS1B02G441300,AP2/EREBP,5,0,5,5
TraesCS3B02G409600,C2C2_Dof,5,0,5,5
TraesCS4B02G227900,HD,5,0,5,5
TraesCS1A02G087700,HD_PLINC,5,0,5,5
TraesCS6B02G333300,mTERF,5,0,5,5
TraesCS1B02G283000,MYB-related,5,0,5,5
TraesCS2A02G325900,NAC,5,0,5,5
TraesCS2B02G141800,TUB,5,0,5,5
TraesCS5B02G154100,C2C2_Dof,41,35,6,6
TraesCS5B02G406300,GARP_G2-like,12,6,6,6
TraesCS2D02G179600,CCAAT_HAP2,11,5,6,6
TraesCS3D02G412800,ABI3/VP1,10,4,6,6
TraesCS3A02G368700,MYB-related,9,3,6,6
TraesCS6B02G265200,MYB-related,9,3,6,6
TraesCS5D02G148900,NAC,9,3,6,6
TraesCS4D02G131500,GARP_G2-like,8,2,6,6
TraesCS4B02G073600,ABI3/VP1,7,1,6,6
TraesCS2B02G268100,AP2/EREBP,7,1,6,6
TraesCS6B02G237700,AP2/EREBP,7,1,6,6
TraesCS2B02G578500,ARF,7,1,6,6
TraesCS7D02G209000,C2C2_CO-like,7,1,6,6
TraesCS7D02G359900,C2C2_GATA,7,1,6,6
TraesCS7B02G077800,GRAS,7,1,6,6
TraesCS4D02G286400,HD-Zip_I_II,7,1,6,6
TraesCS5D02G205000,HD-Zip_I_II,7,1,6,6
TraesCS2B02G419200,HD-Zip_IV,7,1,6,6
TraesCS6A02G208700,AP2/EREBP,6,0,6,6
TraesCS3B02G400200,MYB-related,6,0,6,6
TraesCS2D02G336300,NAC,6,0,6,6
TraesCS5B02G054200,NAC,6,0,6,6
TraesCS7A02G083800,HD-Zip_I_II,27,20,7,7
TraesCS2A02G232400,SBP,22,15,7,7
TraesCS4D02G302700,bHLH,11,4,7,7
TraesCS5A02G423900,bHLH_TCP,10,3,7,7
TraesCS5A02G529300,AS2/LOB,9,2,7,7
TraesCS3A02G306800,C2C2_Dof,9,2,7,7
TraesCS7B02G272500,HSF,9,2,7,7
TraesCS3A02G249100,ABI3/VP1,8,1,7,7
TraesCS5A02G503500,bHLH,8,1,7,7
TraesCS4B02G304500,bHLH,7,0,7,7
TraesCS7D02G404100,GARP_G2-like,7,0,7,7
TraesCS5A02G143100,NAC,7,0,7,7
TraesCS1B02G363200,WRKY,7,0,7,7
TraesCS2B02G517400,WRKY,7,0,7,7
TraesCS5B02G151800,GARP_G2-like,10,2,8,8
TraesCS5D02G149600,MYB-related,10,2,8,8
TraesCS4B02G361200,AS2/LOB,9,1,8,8
TraesCS4D02G020300,GRF,9,1,8,8
TraesCS7A02G357500,NAC,8,0,8,8
TraesCS2D02G372200,bHLH_TCP,25,16,9,9
TraesCS3D02G249100,ABI3/VP1,15,6,9,9
TraesCS4D02G289600,CCAAT_HAP2,15,6,9,9
TraesCS4D02G329100,bHLH,13,4,9,9
TraesCS6B02G366100,CCAAT_HAP2,13,4,9,9
TraesCS1B02G236700,AP2/EREBP,12,3,9,9
TraesCS4D02G354200,AS2/LOB,12,3,9,9
TraesCS3A02G046800,MYB-related,12,3,9,9
TraesCS2B02G434300,AP2/EREBP,10,1,9,9
TraesCS5B02G315500,AP2/EREBP,10,1,9,9
TraesCS6B02G280800,AP2/EREBP,10,1,9,9
TraesCS7A02G363100,C2C2_GATA,10,1,9,9
TraesCS3D02G400500,ABI3/VP1,28,18,10,10
TraesCS1D02G351600,WRKY,15,5,10,10
TraesCS6A02G306500,bHLH_TCP,11,1,10,10
TraesCS5D02G059700,NAC,16,5,11,11
TraesCS2A02G101000,NAC,14,3,11,11
TraesCS2A02G194500,AS2/LOB,12,1,11,11
TraesCS2D02G193400,AS2/LOB,12,1,11,11
TraesCS2B02G250900,SBP,35,23,12,12
TraesCS5D02G158300,GARP_G2-like,19,7,12,12
TraesCS2B02G252000,MYB-related,19,7,12,12
TraesCS3B02G561000,PLATZ,18,6,12,12
TraesCS2B02G392900,bHLH_TCP,17,5,12,12
TraesCS2B02G434100,AP2/EREBP,16,4,12,12
TraesCS7A02G214800,CCAAT_Dr1,14,2,12,12
TraesCS3B02G278000,ABI3/VP1,13,1,12,12
TraesCS4D02G354100,AS2/LOB,13,1,12,12
TraesCS6B02G416400,NAC,13,1,12,12
TraesCS4A02G291500,GRF,12,0,12,12
TraesCS3D02G370100,C2C2_Dof,31,18,13,13
TraesCS5A02G153000,GARP_G2-like,26,13,13,13
TraesCS2D02G234000,MYB-related,24,11,13,13
TraesCS7D02G250700,AP2/EREBP,15,2,13,13
TraesCS6B02G368700,BES1,15,2,13,13
TraesCS4A02G016600,HD-Zip_I_II,14,1,13,13
TraesCS2D02G100600,NAC,13,0,13,13
TraesCS4B02G287600,HD-Zip_I_II,24,10,14,14
TraesCS6D02G238900,GRF,21,7,14,14
TraesCS2B02G529200,AP2/EREBP,20,6,14,14
TraesCS4B02G292900,AP2/EREBP,17,3,14,14
TraesCS6B02G361400,AP2/EREBP,15,1,14,14
TraesCS6D02G268100,CCAAT_Dr1,64,49,15,15
TraesCS5A02G373500,CCAAT_HAP2,27,12,15,15
TraesCS6A02G097500,AP2/EREBP,20,5,15,15
TraesCS3D02G255400,MYB-related,17,2,15,15
TraesCS7B02G112400,MYB-related,89,73,16,16
TraesCS2D02G461700,bHLH,21,5,16,16
TraesCS2B02G387800,MYB-related,20,4,16,16
TraesCS5B02G375500,CCAAT_HAP2,35,18,17,17
TraesCS2B02G387300,MYB-related,19,2,17,17
TraesCS2B02G212400,AS2/LOB,18,1,17,17
TraesCS6A02G335400,CCAAT_HAP2,18,1,17,17
TraesCS1D02G244500,AP2/EREBP,65,47,18,18
TraesCS3A02G497600,PLATZ,30,11,19,19
TraesCS3D02G102500,CCAAT_HAP5,26,7,19,19
TraesCS3B02G560400,PLATZ,20,1,19,19
TraesCS4B02G361100,AS2/LOB,22,2,20,20
TraesCS1B02G106800,HD_PLINC,22,2,20,20
TraesCS3A02G128400,C3H,23,2,21,21
TraesCS2B02G387700,MYB-related,23,2,21,21
TraesCS4A02G011600,AP2/EREBP,41,19,22,22
TraesCS7D02G208000,MYB-related,81,58,23,23
TraesCS7A02G205100,MYB-related,66,43,23,23
TraesCS5D02G383000,CCAAT_HAP2,46,22,24,24
TraesCS7A02G214700,CCAAT_Dr1,29,3,26,26
TraesCS5A02G314600,AP2/EREBP,28,2,26,26
TraesCS7A02G569300,NAC,30,1,29,29
TraesCS7B02G376500,CCAAT_HAP5,39,8,31,31
TraesCS3D02G505200,PLATZ,61,19,42,42
TraesCS3D02G078500,NAC,51,4,47,47
TraesCS7D02G344400,CCAAT_HAP5,121,73,48,48
TraesCS7A02G194700,NAC,113,64,49,49
TraesCS7D02G543400,NAC,64,13,51,51
TraesCS5B02G043100,MYB-related,54,0,54,54
TraesCS1B02G285000,MYB-related,97,41,56,56
TraesCS3B02G092800,NAC,58,1,57,57
TraesCS1D02G275400,MYB-related,89,31,58,58
TraesCS7A02G336700,CCAAT_HAP5,107,33,74,74
TraesCS1A02G275800,MYB-related,107,33,74,74
TraesCS3A02G077900,NAC,102,10,92,92
TraesCS7D02G196300,NAC,131,21,110,110
TraesCS7D02G543500,NAC,152,38,114,114
TraesCS7A02G152500,NAC,135,14,121,121
TraesCS7B02G056300,NAC,131,10,121,121
TraesCS7A02G569100,NAC,154,31,123,123
TraesCS7B02G100300,NAC,145,22,123,123
TraesCS7B02G489500,NAC,148,23,125,125
TraesCS7D02G154200,NAC,225,32,193,193
TraesCS7B02G248300,CCAAT_HAP5,689,65,624,624
TraesCS5A02G245900,NAC,3157,30,3127,3127
