Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS5D02G004100,3584,322,3262,3262
TraesCS3A02G509300,191,1,190,190
TraesCS7B02G248300,208,36,172,172
TraesCS5B02G043100,39,0,39,39
TraesCS3B02G603100,32,0,32,32
TraesCS4A02G377600,31,1,30,30
TraesCS5A02G245900,48,20,28,28
TraesCS7D02G196300,35,12,23,23
TraesCS7B02G471400,60,37,23,23
TraesCS7B02G056300,33,12,21,21
TraesCS7A02G336700,46,26,20,20
TraesCS3A02G368700,23,3,20,20
TraesCS2A02G528400,31,12,19,19
TraesCS7B02G100300,37,19,18,18
TraesCS5D02G161000,26,9,17,17
TraesCS7D02G344400,58,41,17,17
TraesCS3D02G078500,22,6,16,16
TraesCS5B02G154100,38,23,15,15
TraesCS7B02G489500,31,17,14,14
TraesCS5B02G125600,17,3,14,14
TraesCS3A02G077900,24,11,13,13
TraesCS3B02G092800,14,1,13,13
TraesCS7D02G154200,40,27,13,13
TraesCS3D02G412800,17,5,12,12
TraesCS2D02G234000,20,8,12,12
TraesCS3A02G417300,17,6,11,11
TraesCS5A02G314600,13,2,11,11
TraesCS4B02G299000,26,15,11,11
TraesCS7A02G152500,31,20,11,11
TraesCS7A02G194700,39,28,11,11
TraesCS7A02G569100,32,21,11,11
TraesCS3B02G400200,10,0,10,10
TraesCS7D02G543400,20,10,10,10
TraesCS3B02G452200,16,7,9,9
TraesCS5D02G511400,9,0,9,9
TraesCS2B02G127800,7,0,7,7
TraesCS5B02G054200,8,1,7,7
TraesCS3A02G231100,8,1,7,7
TraesCS5A02G529300,11,5,6,6
TraesCS4A02G180900,9,3,6,6
TraesCS4A02G291500,7,1,6,6
TraesCS1A02G087700,6,0,6,6
TraesCS2A02G325900,7,1,6,6
TraesCS3B02G560400,8,2,6,6
TraesCS4A02G397800,6,0,6,6
TraesCS5D02G133900,12,6,6,6
TraesCS6D02G381400,6,0,6,6
TraesCS2A02G461700,6,1,5,5
TraesCS7A02G214500,17,12,5,5
TraesCS7A02G214700,7,2,5,5
TraesCS4D02G289600,7,2,5,5
TraesCS1A02G275800,31,26,5,5
TraesCS3D02G361600,6,1,5,5
TraesCS2D02G336300,6,1,5,5
TraesCS7A02G569300,9,4,5,5
TraesCS3A02G491500,6,1,5,5
TraesCS3A02G518200,5,0,5,5
TraesCS5B02G500600,6,1,5,5
TraesCS2B02G529200,5,1,4,4
TraesCS2B02G572500,6,2,4,4
TraesCS5D02G320800,7,3,4,4
TraesCS6A02G335400,5,1,4,4
TraesCS4B02G287600,5,1,4,4
TraesCS1B02G122500,4,0,4,4
TraesCS1B02G283000,5,1,4,4
TraesCS5A02G083100,5,1,4,4
TraesCS2B02G355300,5,1,4,4
TraesCS7A02G422900,4,0,4,4
TraesCS3A02G516800,5,1,4,4
TraesCS3D02G430000,6,2,4,4
TraesCS6D02G067900,20,16,4,4
TraesCS2B02G531100,4,1,3,3
TraesCS3B02G412500,4,1,3,3
TraesCS6B02G361400,4,1,3,3
TraesCS7A02G128800,3,0,3,3
TraesCS2D02G193400,4,1,3,3
TraesCS4D02G078800,4,1,3,3
TraesCS4D02G354100,4,1,3,3
TraesCS7D02G216600,16,13,3,3
TraesCS2B02G198700,4,1,3,3
TraesCS2B02G458400,4,1,3,3
TraesCS3A02G305300,3,0,3,3
TraesCS4B02G245700,3,0,3,3
TraesCS5A02G391800,3,0,3,3
TraesCS7D02G130100,19,16,3,3
TraesCS2B02G583300,3,0,3,3
TraesCS2D02G571000,3,0,3,3
TraesCS3A02G298600,4,1,3,3
TraesCS3D02G186100,3,0,3,3
TraesCS3D02G322700,4,1,3,3
TraesCS6A02G027984,4,1,3,3
TraesCS5D02G077900,2,0,2,2
TraesCS5D02G515000,2,0,2,2
TraesCS2A02G503100,2,0,2,2
TraesCS2D02G503900,2,0,2,2
TraesCS3A02G259900,2,0,2,2
TraesCS7D02G250700,3,1,2,2
TraesCS2D02G491200,3,1,2,2
TraesCS3B02G190100,2,0,2,2
TraesCS6A02G113000,3,1,2,2
TraesCS2A02G194500,3,1,2,2
TraesCS4D02G354200,9,7,2,2
TraesCS6D02G341200,2,0,2,2
TraesCS6D02G236700,2,0,2,2
TraesCS2A02G561200,2,0,2,2
TraesCS2A02G172500,3,1,2,2
TraesCS5D02G383000,10,8,2,2
TraesCS2A02G031800,2,0,2,2
TraesCS4D02G107100,3,1,2,2
TraesCS3B02G394200,2,0,2,2
TraesCS5B02G326400,2,0,2,2
TraesCS5B02G047200,3,1,2,2
TraesCS2B02G419200,3,1,2,2
TraesCS4B02G346700,2,0,2,2
TraesCS7B02G087800,2,0,2,2
TraesCS1A02G096800,2,0,2,2
TraesCS2A02G370400,2,0,2,2
TraesCS2B02G252000,4,2,2,2
TraesCS2B02G387800,3,1,2,2
TraesCS3A02G187800,2,0,2,2
TraesCS3A02G336500,2,0,2,2
TraesCS3B02G612200,3,1,2,2
TraesCS7A02G205100,34,32,2,2
TraesCS6A02G378500,2,0,2,2
TraesCSU02G137200,2,0,2,2
TraesCS7D02G390300,3,1,2,2
TraesCS5D02G355900,2,0,2,2
TraesCS3B02G552400,3,1,2,2
TraesCS1D02G351600,3,1,2,2
TraesCS5A02G156700,2,0,2,2
TraesCS7A02G343000,2,0,2,2
TraesCS7D02G336400,2,0,2,2
TraesCS1A02G360100,2,0,2,2
TraesCS1A02G361600,2,0,2,2
TraesCS1B02G030100,2,0,2,2
TraesCS1B02G037000,3,1,2,2
TraesCS1B02G049100,2,0,2,2
TraesCS1B02G354400,2,0,2,2
TraesCS1B02G386400,2,0,2,2
TraesCS1D02G030200,4,2,2,2
TraesCS2A02G561100,2,0,2,2
TraesCS2A02G563100,3,1,2,2
TraesCS2B02G046400,2,0,2,2
TraesCS2B02G160200,3,1,2,2
TraesCS2B02G251300,2,0,2,2
TraesCS2B02G494400,2,0,2,2
TraesCS2B02G504500,2,0,2,2
TraesCS2D02G001500,2,0,2,2
TraesCS2D02G371200,2,0,2,2
TraesCS2D02G408600,2,0,2,2
TraesCS2D02G414900,2,0,2,2
TraesCS3A02G226600,3,1,2,2
TraesCS3A02G291200,2,0,2,2
TraesCS3B02G149400,2,0,2,2
TraesCS3D02G068100,2,0,2,2
TraesCS4A02G380600,2,0,2,2
TraesCS4A02G394400,3,1,2,2
TraesCS4B02G350100,2,0,2,2
TraesCS4B02G377600,3,1,2,2
TraesCS4D02G170100,2,0,2,2
TraesCS5B02G120300,3,1,2,2
TraesCS5B02G428600,3,1,2,2
TraesCS5B02G505300,3,1,2,2
TraesCS5D02G557000,2,0,2,2
TraesCS6B02G128600,2,0,2,2
TraesCS6D02G235200,2,0,2,2
TraesCS7A02G234200,2,0,2,2
TraesCS7A02G411500,3,1,2,2
TraesCS7D02G101700,2,0,2,2
TraesCS7D02G261100,3,1,2,2
TraesCS7D02G449100,2,0,2,2
TraesCS7D02G509700,2,0,2,2
TraesCSU02G052600,2,0,2,2
TraesCS1D02G078100,1,0,1,1
TraesCS1D02G302100,1,0,1,1
TraesCS2A02G144100,1,0,1,1
TraesCS2A02G204300,1,0,1,1
TraesCS2B02G168900,1,0,1,1
TraesCS3D02G504400,1,0,1,1
TraesCS4A02G053000,1,0,1,1
TraesCS4A02G214700,1,0,1,1
TraesCS4A02G241500,1,0,1,1
TraesCS4A02G283000,1,0,1,1
TraesCS4B02G101400,1,0,1,1
TraesCS4B02G251500,1,0,1,1
TraesCS4D02G071900,1,0,1,1
TraesCS4D02G098100,1,0,1,1
TraesCS4D02G251500,1,0,1,1
TraesCS5A02G090100,1,0,1,1
TraesCS5A02G127100,1,0,1,1
TraesCS5A02G438600,2,1,1,1
TraesCS5B02G073800,2,1,1,1
TraesCS5B02G095900,1,0,1,1
TraesCS5B02G365800,2,1,1,1
TraesCS5B02G510500,1,0,1,1
TraesCS5D02G102200,1,0,1,1
TraesCS5D02G372900,1,0,1,1
TraesCS5D02G496300,1,0,1,1
TraesCS5D02G515100,1,0,1,1
TraesCS6A02G213000,1,0,1,1
TraesCS6B02G440000,1,0,1,1
TraesCS6D02G384000,2,1,1,1
TraesCS7A02G062700,1,0,1,1
TraesCS1A02G220000,1,0,1,1
TraesCS1A02G314300,1,0,1,1
TraesCS1B02G282300,1,0,1,1
TraesCS1B02G326600,1,0,1,1
TraesCS1D02G314800,1,0,1,1
TraesCS1D02G418900,1,0,1,1
TraesCS2A02G417300,1,0,1,1
TraesCS2B02G436300,1,0,1,1
TraesCS2D02G414600,1,0,1,1
TraesCS2D02G506500,5,4,1,1
TraesCS3A02G379900,1,0,1,1
TraesCS3B02G293000,1,0,1,1
TraesCS4D02G002400,1,0,1,1
TraesCS5A02G141700,1,0,1,1
TraesCS5B02G344200,1,0,1,1
TraesCS6A02G306300,1,0,1,1
TraesCS6B02G280800,2,1,1,1
TraesCS6B02G334700,1,0,1,1
TraesCS6D02G225700,2,1,1,1
TraesCS6D02G285400,1,0,1,1
TraesCS7A02G158000,1,0,1,1
TraesCS7B02G074500,2,1,1,1
TraesCS7B02G277800,1,0,1,1
TraesCS7D02G158500,1,0,1,1
TraesCS1B02G173700,1,0,1,1
TraesCS2B02G519200,1,0,1,1
TraesCS3A02G292400,1,0,1,1
TraesCS3A02G442000,1,0,1,1
TraesCS3A02G449300,1,0,1,1
TraesCS3B02G327000,1,0,1,1
TraesCS3B02G475800,1,0,1,1
TraesCS3D02G166700,2,1,1,1
TraesCS3D02G245400,2,1,1,1
TraesCS3D02G292100,1,0,1,1
TraesCS3D02G434700,1,0,1,1
TraesCS7A02G475700,1,0,1,1
TraesCS7B02G138900,1,0,1,1
TraesCS7B02G363100,1,0,1,1
TraesCS6B02G218500,1,0,1,1
TraesCS6B02G308000,1,0,1,1
TraesCS7A02G566000,1,0,1,1
TraesCS2B02G212400,2,1,1,1
TraesCS2D02G270100,1,0,1,1
TraesCS4B02G361100,5,4,1,1
TraesCS4B02G230700,1,0,1,1
TraesCS4D02G231900,1,0,1,1
TraesCS4D02G006100,1,0,1,1
TraesCS6A02G085800,1,0,1,1
TraesCS1B02G100400,1,0,1,1
TraesCS1A02G083000,1,0,1,1
TraesCS1A02G193200,1,0,1,1
TraesCS1B02G113100,1,0,1,1
TraesCS1B02G208000,1,0,1,1
TraesCS1D02G196900,1,0,1,1
TraesCS2B02G483300,2,1,1,1
TraesCS4A02G060200,1,0,1,1
TraesCS5B02G264300,1,0,1,1
TraesCS5D02G272800,1,0,1,1
TraesCS6A02G288100,1,0,1,1
TraesCS6A02G358400,3,2,1,1
TraesCS6D02G357700,1,0,1,1
TraesCS7A02G245800,1,0,1,1
TraesCS7A02G340300,1,0,1,1
TraesCS7A02G543300,1,0,1,1
TraesCS7B02G145800,1,0,1,1
TraesCS7B02G251900,1,0,1,1
TraesCS7D02G308300,1,0,1,1
TraesCS7D02G347900,1,0,1,1
TraesCS3A02G140100,2,1,1,1
TraesCS3B02G164500,1,0,1,1
TraesCS3B02G470700,1,0,1,1
TraesCS3D02G146900,2,1,1,1
TraesCS5B02G032000,2,1,1,1
TraesCS5B02G516200,1,0,1,1
TraesCS6A02G150900,1,0,1,1
TraesCS7A02G218600,1,0,1,1
TraesCS7D02G220300,1,0,1,1
TraesCS1A02G334100,1,0,1,1
TraesCS2A02G225900,1,0,1,1
TraesCS2A02G591200,1,0,1,1
TraesCS2B02G118000,1,0,1,1
TraesCS2B02G249200,1,0,1,1
TraesCS3A02G532000,1,0,1,1
TraesCS5A02G251800,1,0,1,1
TraesCS5B02G249800,1,0,1,1
TraesCS5D02G259700,1,0,1,1
TraesCS6A02G287700,1,0,1,1
TraesCS6B02G270100,1,0,1,1
TraesCS6B02G317100,1,0,1,1
TraesCS6D02G268400,1,0,1,1
TraesCS1A02G097300,1,0,1,1
TraesCS1B02G126600,2,1,1,1
TraesCS2A02G561400,1,0,1,1
TraesCS2B02G410200,2,1,1,1
TraesCS2D02G386100,1,0,1,1
TraesCS3A02G274900,1,0,1,1
TraesCS3B02G308500,1,0,1,1
TraesCS3D02G274600,1,0,1,1
TraesCS3D02G544000,1,0,1,1
TraesCS4A02G364700,1,0,1,1
TraesCS5B02G508800,1,0,1,1
TraesCS5D02G508800,1,0,1,1
TraesCS6D02G221600,1,0,1,1
TraesCS7A02G363100,2,1,1,1
TraesCS2D02G205100,1,0,1,1
TraesCS5A02G025900,2,1,1,1
TraesCS1A02G445600,1,0,1,1
TraesCS1B02G480400,1,0,1,1
TraesCS1D02G453900,1,0,1,1
TraesCS2A02G102300,2,1,1,1
TraesCS2A02G199900,1,0,1,1
TraesCS2B02G227500,1,0,1,1
TraesCS2D02G207800,1,0,1,1
TraesCS3A02G178700,1,0,1,1
TraesCS3A02G246800,1,0,1,1
TraesCS3A02G423200,1,0,1,1
TraesCS3B02G205900,1,0,1,1
TraesCS3B02G237800,1,0,1,1
TraesCS3B02G272500,1,0,1,1
TraesCS3B02G458800,1,0,1,1
TraesCS3D02G244700,1,0,1,1
TraesCS3D02G418400,1,0,1,1
TraesCS4B02G037000,1,0,1,1
TraesCS4D02G034300,1,0,1,1
TraesCS4D02G222000,1,0,1,1
TraesCS5A02G121100,1,0,1,1
TraesCS5A02G488700,1,0,1,1
TraesCS5B02G142300,1,0,1,1
TraesCS5B02G502600,1,0,1,1
TraesCS5D02G431900,1,0,1,1
TraesCS6B02G310500,1,0,1,1
TraesCS7A02G228200,1,0,1,1
TraesCS7A02G402300,1,0,1,1
TraesCS7D02G226400,1,0,1,1
TraesCS2A02G163000,1,0,1,1
TraesCS2A02G283800,1,0,1,1
TraesCS2B02G300800,1,0,1,1
TraesCS2D02G282800,1,0,1,1
TraesCS3A02G433300,1,0,1,1
TraesCS4B02G306300,1,0,1,1
TraesCS5B02G521100,2,1,1,1
TraesCS1B02G297900,1,0,1,1
TraesCS1B02G442000,1,0,1,1
TraesCS1D02G287500,1,0,1,1
TraesCS3B02G017400,1,0,1,1
TraesCS3B02G385600,1,0,1,1
TraesCS3D02G347000,1,0,1,1
TraesCS2D02G179600,2,1,1,1
TraesCS5A02G043300,1,0,1,1
TraesCS5B02G047100,1,0,1,1
TraesCS5D02G052200,1,0,1,1
TraesCS1D02G310200,1,0,1,1
TraesCS6A02G157900,1,0,1,1
TraesCS1A02G327100,1,0,1,1
TraesCS1D02G329200,1,0,1,1
TraesCS3D02G297000,1,0,1,1
TraesCS7D02G338500,2,1,1,1
TraesCS1A02G262400,1,0,1,1
TraesCS2A02G297400,1,0,1,1
TraesCS2D02G295300,1,0,1,1
TraesCS4A02G036000,1,0,1,1
TraesCS4D02G268100,1,0,1,1
TraesCS6B02G233700,1,0,1,1
TraesCS7B02G103500,1,0,1,1
TraesCS2A02G099900,1,0,1,1
TraesCS4B02G175100,1,0,1,1
TraesCS5B02G265400,1,0,1,1
TraesCS3A02G461400,1,0,1,1
TraesCS4B02G129700,1,0,1,1
TraesCS4B02G320500,1,0,1,1
TraesCS5B02G452800,1,0,1,1
TraesCS7A02G257400,1,0,1,1
TraesCS1A02G258400,1,0,1,1
TraesCS2B02G277300,1,0,1,1
TraesCS2D02G259200,1,0,1,1
TraesCS3A02G361800,1,0,1,1
TraesCS6A02G007300,1,0,1,1
TraesCS6B02G012800,1,0,1,1
TraesCS6D02G011600,1,0,1,1
TraesCS4D02G163600,1,0,1,1
TraesCS6A02G329300,1,0,1,1
TraesCS2A02G214400,1,0,1,1
TraesCS2B02G217500,1,0,1,1
TraesCS3A02G360300,1,0,1,1
TraesCS3B02G262400,1,0,1,1
TraesCS3D02G220100,1,0,1,1
TraesCS4A02G039000,1,0,1,1
TraesCS4A02G176200,1,0,1,1
TraesCS4A02G176400,1,0,1,1
TraesCS4A02G271000,1,0,1,1
TraesCS4B02G043100,1,0,1,1
TraesCS4B02G124000,2,1,1,1
TraesCS4B02G141300,1,0,1,1
TraesCS4B02G266700,1,0,1,1
TraesCS4D02G136300,1,0,1,1
TraesCS4D02G266400,1,0,1,1
TraesCS4D02G360200,1,0,1,1
TraesCS5A02G080300,1,0,1,1
TraesCS5B02G417000,1,0,1,1
TraesCS5B02G494500,1,0,1,1
TraesCS5D02G092000,1,0,1,1
TraesCS7A02G014200,1,0,1,1
TraesCS2A02G238700,1,0,1,1
TraesCS2D02G435200,1,0,1,1
TraesCS6D02G245300,2,1,1,1
TraesCS7A02G165600,1,0,1,1
TraesCS2D02G127700,1,0,1,1
TraesCS5A02G043400,2,1,1,1
TraesCS5A02G375800,1,0,1,1
TraesCS5A02G549700,1,0,1,1
TraesCS5B02G378000,1,0,1,1
TraesCS1A02G338900,2,1,1,1
TraesCS1B02G351300,1,0,1,1
TraesCS1D02G341000,1,0,1,1
TraesCS2A02G305400,2,1,1,1
TraesCS2D02G303900,2,1,1,1
TraesCS1B02G232700,1,0,1,1
TraesCS4D02G236600,1,0,1,1
TraesCS4D02G303500,1,0,1,1
TraesCS5B02G317400,1,0,1,1
TraesCS5D02G235300,1,0,1,1
TraesCS6A02G290800,2,1,1,1
TraesCS2A02G401200,1,0,1,1
TraesCS3B02G331200,2,1,1,1
TraesCS2D02G195100,1,0,1,1
TraesCS2A02G204500,1,0,1,1
TraesCS2B02G419600,1,0,1,1
TraesCS2D02G087400,1,0,1,1
TraesCS3B02G314600,1,0,1,1
TraesCS3B02G438900,1,0,1,1
TraesCS3D02G280600,1,0,1,1
TraesCS3D02G289000,1,0,1,1
TraesCS4B02G239700,1,0,1,1
TraesCS4D02G239600,1,0,1,1
TraesCS5A02G383800,1,0,1,1
TraesCS6A02G098800,1,0,1,1
TraesCS6D02G083800,1,0,1,1
TraesCS6A02G017400,1,0,1,1
TraesCS3A02G434900,1,0,1,1
TraesCS4A02G058900,1,0,1,1
TraesCS4B02G351500,2,1,1,1
TraesCS7D02G388600,2,1,1,1
TraesCS1A02G264300,1,0,1,1
TraesCS1B02G144800,1,0,1,1
TraesCS1D02G127700,1,0,1,1
TraesCS1D02G262700,1,0,1,1
TraesCS2D02G181400,1,0,1,1
TraesCS4B02G245800,2,1,1,1
TraesCS4D02G341700,1,0,1,1
TraesCS5A02G286800,1,0,1,1
TraesCS5A02G515500,1,0,1,1
TraesCS5B02G286100,1,0,1,1
TraesCS5D02G294500,1,0,1,1
TraesCS6A02G259000,1,0,1,1
TraesCS6B02G286400,1,0,1,1
TraesCS6D02G014600,1,0,1,1
TraesCS6D02G293200,1,0,1,1
TraesCS7A02G260600,1,0,1,1
TraesCS7B02G158600,1,0,1,1
TraesCS7D02G261600,1,0,1,1
TraesCS1A02G251800,1,0,1,1
TraesCS1B02G399400,1,0,1,1
TraesCS1D02G068000,1,0,1,1
TraesCS1D02G251800,1,0,1,1
TraesCS1D02G323800,1,0,1,1
TraesCS2A02G189200,1,0,1,1
TraesCS2A02G525900,1,0,1,1
TraesCS2B02G122000,1,0,1,1
TraesCS2B02G514500,1,0,1,1
TraesCS3A02G073600,1,0,1,1
TraesCS3B02G518100,1,0,1,1
TraesCS4A02G023900,1,0,1,1
TraesCS4A02G390500,1,0,1,1
TraesCS4D02G079700,1,0,1,1
TraesCS4D02G278100,1,0,1,1
TraesCS5B02G365700,1,0,1,1
TraesCS6A02G035600,1,0,1,1
TraesCS6A02G304600,1,0,1,1
TraesCS6B02G023600,1,0,1,1
TraesCS6B02G024000,1,0,1,1
TraesCS6B02G024400,1,0,1,1
TraesCS6B02G024800,1,0,1,1
TraesCS6B02G025100,1,0,1,1
TraesCS6B02G028000,1,0,1,1
TraesCS6B02G029100,1,0,1,1
TraesCS6B02G037100,1,0,1,1
TraesCS6B02G052800,1,0,1,1
TraesCS6B02G059600,1,0,1,1
TraesCS6B02G077200,1,0,1,1
TraesCS6B02G078100,1,0,1,1
TraesCS6B02G244200,1,0,1,1
TraesCS6B02G297700,1,0,1,1
TraesCS6B02G395400,1,0,1,1
TraesCS6D02G019700,1,0,1,1
TraesCS6D02G020800,1,0,1,1
TraesCS6D02G034900,1,0,1,1
TraesCS6D02G036100,2,1,1,1
TraesCS6D02G037000,1,0,1,1
TraesCS6D02G043300,1,0,1,1
TraesCS6D02G283900,1,0,1,1
TraesCS7B02G087900,1,0,1,1
TraesCS7B02G088500,1,0,1,1
TraesCS7B02G144700,1,0,1,1
TraesCS7B02G362000,1,0,1,1
TraesCS3A02G105800,1,0,1,1
TraesCS7A02G553800,1,0,1,1
TraesCS7D02G540700,1,0,1,1
TraesCS1A02G278900,2,1,1,1
TraesCS1A02G420500,1,0,1,1
TraesCS1B02G287700,1,0,1,1
TraesCS1B02G293300,1,0,1,1
TraesCS1D02G308600,1,0,1,1
TraesCS2A02G152700,1,0,1,1
TraesCS2A02G158900,2,1,1,1
TraesCS2A02G370300,1,0,1,1
TraesCS2A02G381900,1,0,1,1
TraesCS2B02G183100,1,0,1,1
TraesCS2B02G184500,1,0,1,1
TraesCS2B02G387700,2,1,1,1
TraesCS2D02G437600,2,1,1,1
TraesCS3A02G211500,1,0,1,1
TraesCS3A02G365200,1,0,1,1
TraesCS3A02G384400,1,0,1,1
TraesCS3B02G224500,2,1,1,1
TraesCS3B02G391900,1,0,1,1
TraesCS3B02G397100,1,0,1,1
TraesCS3D02G107800,1,0,1,1
TraesCS3D02G329400,1,0,1,1
TraesCS3D02G353500,1,0,1,1
TraesCS4A02G131700,1,0,1,1
TraesCS4A02G261600,1,0,1,1
TraesCS4A02G452600,1,0,1,1
TraesCS4B02G053000,1,0,1,1
TraesCS4B02G172900,1,0,1,1
TraesCS4D02G053300,1,0,1,1
TraesCS4D02G175000,1,0,1,1
TraesCS5A02G005500,1,0,1,1
TraesCS5A02G178500,1,0,1,1
TraesCS5B02G093000,2,1,1,1
TraesCS5B02G377500,1,0,1,1
TraesCS5D02G048400,1,0,1,1
TraesCS5D02G093100,2,1,1,1
TraesCS5D02G183000,1,0,1,1
TraesCS6A02G198000,1,0,1,1
TraesCS6A02G261100,1,0,1,1
TraesCS6B02G201700,1,0,1,1
TraesCS6D02G245900,1,0,1,1
TraesCS7A02G036100,1,0,1,1
TraesCS7A02G145200,1,0,1,1
TraesCS7A02G247200,1,0,1,1
TraesCS7A02G470700,1,0,1,1
TraesCS7B02G127800,1,0,1,1
TraesCS7B02G206300,1,0,1,1
TraesCS7B02G315800,2,1,1,1
TraesCS7B02G385700,1,0,1,1
TraesCS7D02G032700,1,0,1,1
TraesCS7D02G300000,2,1,1,1
TraesCS7D02G302800,1,0,1,1
TraesCS7D02G409100,2,1,1,1
TraesCS7D02G514800,1,0,1,1
TraesCSU02G069000,2,1,1,1
TraesCS1A02G263700,1,0,1,1
TraesCS1D02G263800,1,0,1,1
TraesCS1D02G266500,1,0,1,1
TraesCS2A02G326500,2,1,1,1
TraesCS2A02G338300,1,0,1,1
TraesCS2B02G067400,1,0,1,1
TraesCS2B02G343600,1,0,1,1
TraesCS2B02G355600,1,0,1,1
TraesCS2B02G616900,1,0,1,1
TraesCS2D02G100700,2,1,1,1
TraesCS2D02G100900,2,1,1,1
TraesCS2D02G324700,1,0,1,1
TraesCS2D02G334800,1,0,1,1
TraesCS2D02G567000,1,0,1,1
TraesCS3A02G078400,2,1,1,1
TraesCS3A02G245900,1,0,1,1
TraesCS3B02G472800,1,0,1,1
TraesCS3D02G183900,1,0,1,1
TraesCS3D02G245500,2,1,1,1
TraesCS3D02G480900,2,1,1,1
TraesCS4A02G130600,1,0,1,1
TraesCS4B02G132500,2,1,1,1
TraesCS4D02G094400,1,0,1,1
TraesCS4D02G176000,1,0,1,1
TraesCS5A02G049100,1,0,1,1
TraesCS5A02G468300,1,0,1,1
TraesCS5D02G148900,3,2,1,1
TraesCS6A02G406700,1,0,1,1
TraesCS6D02G390200,1,0,1,1
TraesCS7B02G160900,1,0,1,1
TraesCSU02G135000,1,0,1,1
TraesCS1A02G192800,1,0,1,1
TraesCS7B02G180100,1,0,1,1
TraesCS4A02G200200,1,0,1,1
TraesCS4B02G198700,1,0,1,1
TraesCS4D02G112800,1,0,1,1
TraesCS7B02G162700,1,0,1,1
TraesCS7D02G265600,1,0,1,1
TraesCS2B02G422400,1,0,1,1
TraesCS5A02G349500,1,0,1,1
TraesCS2B02G309100,1,0,1,1
TraesCS2D02G290500,1,0,1,1
TraesCS1A02G255300,1,0,1,1
TraesCS3D02G425800,1,0,1,1
TraesCS4A02G359500,1,0,1,1
TraesCS5B02G512800,1,0,1,1
TraesCS5D02G513300,1,0,1,1
TraesCS6B02G183400,1,0,1,1
TraesCS7A02G249100,1,0,1,1
TraesCS7B02G142200,1,0,1,1
TraesCS4D02G154500,1,0,1,1
TraesCS1B02G467100,2,1,1,1
TraesCS5B02G319600,2,1,1,1
TraesCS2A02G039500,1,0,1,1
TraesCS3A02G413600,1,0,1,1
TraesCS3B02G448000,1,0,1,1
TraesCS6A02G107300,1,0,1,1
TraesCS6B02G135800,1,0,1,1
TraesCS6D02G095400,1,0,1,1
TraesCS4A02G249400,2,1,1,1
TraesCS4B02G297100,2,1,1,1
TraesCS5D02G211200,1,0,1,1
TraesCS6D02G108700,1,0,1,1
TraesCS1A02G333900,1,0,1,1
TraesCS2A02G574000,1,0,1,1
TraesCS2D02G122900,2,1,1,1
TraesCS3A02G378300,1,0,1,1
TraesCS3B02G411000,2,1,1,1
TraesCS4B02G166400,1,0,1,1
TraesCS7B02G227000,1,0,1,1
TraesCS3B02G326500,1,0,1,1
TraesCS6D02G121500,1,0,1,1
